id,position,name,score,ratings,category,category,full_address,zip_code,lat,lng
785,3,Wayback Burger (6290 University Dr NW),4.5,78,"Burgers, American, Sandwich, Salads","Burgers, American, Sandwich, Salads","6290 University Dr NW, Huntsville, AL, 35806",35806,34.7464522,-86.6829419
786,2,Five Guys AL-0230 1395 Enterprise Way,4.8,100,"American, Burgers","American, Burgers","1395 Enterprise Way, Huntsville, AL, 35806",35806,34.7433637,-86.6785599
787,19,Another Broken Egg (7504 Hwy 72 W),4.1,15,"Breakfast and Brunch, American, American, Breakfast &amp; Brunch","Breakfast and Brunch, American, American, Breakfast &amp; Brunch","7504 Hwy 72 W, Madison, AL, 35758",35758,34.75701,-86.72672
788,18,DipWich Original American Sandwiches,,,"American, Sandwiches, Desserts, Allergy Friendly","American, Sandwiches, Desserts, Allergy Friendly","2100 Rideout Road, Huntsville, AL, 35808",35808,34.697113,-86.673225
789,17,Biryani Factory,4.9,14,"Indian, Vegetarian Friendly, Pakistani, Chicken, Exclusive to Eats","Indian, Vegetarian Friendly, Pakistani, Chicken, Exclusive to Eats","420 Jordan Lane Northwest, Huntsville, AL, 35805",35805,34.72603,-86.62689
790,14,Surin of Thailand - Huntsville,4.7,100,"Thai, Asian, Noodles, Family Friendly","Thai, Asian, Noodles, Family Friendly","975 Airport Rd SW, Huntsville, AL, 35802",35802,34.6902522,-86.5763177
791,13,I Love Sushi,4.7,100,"Japanese, Asian, Sushi, Vegetarian Friendly, Kids Friendly, Allergy Friendly","Japanese, Asian, Sushi, Vegetarian Friendly, Kids Friendly, Allergy Friendly","8429 Highway 72 West, Madison, AL, 35758",35758,34.7487412,-86.7665964
792,12,Papa Murphy's  (4577 Wall Triana Hwy Ste A102),,,"Pizza, Desserts, Comfort Food","Pizza, Desserts, Comfort Food","4577 Wall Triana Hwy Ste A102, Madison, AL, 35758",35758,34.7075017,-86.7488384
793,11,IHOP (8622 Us Highway 72 West Nw),4.6,38,"American, Breakfast and Brunch, burger, Comfort Food, Dinner, Omelette, salad, Traditional American, Family Meals","American, Breakfast and Brunch, burger, Comfort Food, Dinner, Omelette, salad, Traditional American, Family Meals","8622 Highway 72 West Nw, Madison, AL, 35757",35757,34.74838,-86.773673
794,7,Fresh Set 558 (365 The Bridge St),,,"Healthy, Salads, Vegetarian Friendly, Cafe","Healthy, Salads, Vegetarian Friendly, Cafe","365 The Bridge St Ste 113, Huntsville, AL, 35806",35806,34.71467,-86.67337
795,5,Arby's (2301 Memorial Pkwy Sw),4.4,19,"American, Sandwich, Fast Food, Kids Friendly","American, Sandwich, Fast Food, Kids Friendly","2301 Memorial Pkwy Sw, Huntsville, AL, 35801",35801,34.71582,-86.5909
796,4,Rome2Greece,,,"Pizza, Pasta, Salads, Sandwich, Mediterranean, Allergy Friendly","Pizza, Pasta, Salads, Sandwich, Mediterranean, Allergy Friendly","1591 Hughes Rd Suite C, Madison, AL, 35758",35758,34.74934,-86.74042
797,3,MOD Pizza (Madison),4.4,49,"Desserts, PIzza, Salads, Healthy, Vegetarian Friendly, Kids Friendly","Desserts, PIzza, Salads, Healthy, Vegetarian Friendly, Kids Friendly","7616 Hwy 72, Madison, AL, 35758",35758,34.7559735,-86.7337596
798,2,Outback Steakhouse (7640 Highway 72 West),4.1,100,"Burgers, American, Sandwiches, Steak, Seafood, Salads, BBQ, Healthy, Family Friendly","Burgers, American, Sandwiches, Steak, Seafood, Salads, BBQ, Healthy, Family Friendly","7640 Highway 72 West, Madison, AL, 35757",35757,34.7557589,-86.7349188
799,1,Metro Diner (Madison),4.7,100,"Diner, Breakfast and Brunch, Burgers, Comfort Food, Family Friendly","Diner, Breakfast and Brunch, Burgers, Comfort Food, Family Friendly","7626 Highway 72, Suite 101, Huntsville, AL, 35757",35757,34.7557853,-86.7346778
800,4,Starbucks (Hwy 72 &amp; Hughes),4.8,100,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea","Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea","7779 Highway 72 West, Madison, AL, 35758",35758,34.753649,-86.740188
801,3,Sweet Charlie's - Madison,4.9,19,"Ice Cream &amp; Frozen Yogurt, Comfort Food, Desserts, Allergy Friendly","Ice Cream &amp; Frozen Yogurt, Comfort Food, Desserts, Allergy Friendly","7626 72, Madison, AL, 35758",35758,34.75577,-86.7341131
802,1,Tropical Smoothie Cafe (1079 Balch RoadSuite D),4.7,43,"Juice and Smoothies, Healthy, Fast Food","Juice and Smoothies, Healthy, Fast Food","1079 Balch RoadSuite D, Madison, AL, 35758",35758,34.747628,-86.766553
803,19,wings to go,,,"Wings, Salads, Sandwiches","Wings, Salads, Sandwiches","418 Jordan Lane Northwest, Huntsville, AL, 35805",35805,34.72576,-86.62691
804,16,Rocket City Coffee (6594 Wall Triana Hwy),4.9,21,"Coffee and Tea, American, Breakfast and Brunch","Coffee and Tea, American, Breakfast and Brunch","6594 Wall Triana Hwy, Madison, AL, 35749",35749,34.77399,-86.74954
805,18,Bed Bath &amp; Beyond (6888 Governors West),,,"Retail, Gift Store, Beauty Supply","Retail, Gift Store, Beauty Supply","6888 Governors West, Huntsville, AL, 35806",35806,34.71525,-86.67574
806,15,Le Macaron French Pastries (315 The Bridge St),4.9,14,"American, Breakfast and Brunch, Desserts","American, Breakfast and Brunch, Desserts","315 The Bridge St, Huntsville, AL, 35806",35806,34.71341,-86.67285
807,14,Bojangles (7049 Hwy 72 West),,,"Chicken Strips, Fast Food, Fried Chicken","Chicken Strips, Fast Food, Fried Chicken","7049 Highway 72 W, Huntsville, AL, 35758",35758,34.75407,-86.71076
808,13,Garam Korean Restaurant,,,"Korean, Asian, BBQ","Korean, Asian, BBQ","600 Jordan Ln NW, Huntsville, AL, 35816",35816,34.72821,-86.62684
809,11,"Chicken Salad Chick (0067 - Madison, AL)",4.8,38,"Sandwich, Soup, Comfort Food","Sandwich, Soup, Comfort Food","7709 Highway 72 W. Ste. 1000, Madison, AL, 35758",35758,34.75417,-86.7374
810,12,Dickey's Barbecue Pit (AL-0937) 6886 Governors W,4.4,100,"BBQ, American, Chicken","BBQ, American, Chicken","6886 Governors West, Huntsville, AL, 35806",35806,34.7152474,-86.6765018
811,9,Rockabilly Bakery and Cafe,4.9,19,"Desserts, Allergy Friendly","Desserts, Allergy Friendly","2407 Memorial Pkwy SW, Huntsville, AL, 35801",35801,34.7135727,-86.5905529
812,7,Applebee's (Madison),4.5,85,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals","American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals","302 Hughes Road, Madison, AL, 35758",35758,34.7072647,-86.7425643
813,6,"Twin Peaks (5901 University Drive, NW)",4.4,21,"American, Burgers, Wings, Sandwich","American, Burgers, Wings, Sandwich","5901 University Drive NW, Huntsville, AL, 35806",35806,34.73964308,-86.66303003
814,4,Wings Out (Huntsville),3.5,72,"Wings, Chicken, American","Wings, Chicken, American","950 Enterprise Way Northwest, Huntsville, AL, 35806",35806,34.73938131,-86.66689969
815,2,Taco Bell (5809 Hwy 53),4.3,27,"Burritos, Fast Food, Mexican","Burritos, Fast Food, Mexican","5809 Hwy 53, Harvest, AL, 35749",35749,34.84385,-86.71167
816,1,CVS (5859 HWY 53),,,"Everyday Essentials, Convenience, Pharmacy, Snacks","Everyday Essentials, Convenience, Pharmacy, Snacks","5859 HWY 53, HARVEST, AL, 35040",35040,34.84528618,-86.71276452
817,28,Outback Steakhouse (100 Stadium Way),4.1,39,"American, Steak, Comfort Food","American, Steak, Comfort Food","Zierdt Road &amp; Madison Boulevard, Huntsville, AL, 35806",35806,34.69107,-86.71599
818,43,Royalty Funnel Cakes &amp; More,,,"Desserts, Pastry","Desserts, Pastry","6241 University Dr, Huntsville, AL, 35806",35806,34.74367,-86.67943
819,98,sweetFrog (5000 Whitesburg Drive South #103),,,"Ice Cream + Frozen Yogurt, Desserts","Ice Cream + Frozen Yogurt, Desserts","5000 Whitesburg Drive South #103, Huntsville, AL, 35802",35802,34.6903578,-86.5688614
820,43,The Imperial Indian,,,"Indian, Pakistani, Indian Curry, Chicken, Halal, Vegetarian, Gluten Free, Vegan, Fast Food","Indian, Pakistani, Indian Curry, Chicken, Halal, Vegetarian, Gluten Free, Vegan, Fast Food","420 Jordan Lane Northwest, Huntsville, AL, 35805",35805,34.72603,-86.62689
821,9,Ember Smoked BBQ  (6226 University Dr. N.W.),,,"American, Steak, BBQ","American, Steak, BBQ","6226 University Dr. N.W., Huntsville, AL, 35806",35806,34.74559,-86.6805
822,95,Bowl-O-India,,,"Indian, Vegetarian Friendly, Chicken, Indian Curry, Pakistani, Halal, Exclusive to Eats, Gluten Free","Indian, Vegetarian Friendly, Chicken, Indian Curry, Pakistani, Halal, Exclusive to Eats, Gluten Free","420 Jordan Ln NW, Huntsville, AL, 35805",35805,34.72603,-86.62689
823,67,Twisted Tenders (6226 University Dr. N.W.),,,"Chicken, Wings, Sandwiches, Comfort Food, Family Meals","Chicken, Wings, Sandwiches, Comfort Food, Family Meals","6226 University Dr. N.W., Huntsville, AL, 35806",35806,34.74559,-86.6805
824,23,Tick-Tock Tikka House,4.5,13,"Indian, Pakistani, Indian Curry, Chicken, Halal, Vegetarian, Gluten Free, Vegan, Fast Food","Indian, Pakistani, Indian Curry, Chicken, Halal, Vegetarian, Gluten Free, Vegan, Fast Food","420 Jordan Lane Northwest, Huntsville, AL, 35805",35805,34.72603,-86.62689
825,5,The Ice Cream Shop,,,"Ice Cream &amp; Frozen Yogurt, Comfort Food, Desserts","Ice Cream &amp; Frozen Yogurt, Comfort Food, Desserts","15 Hughes Rd, Madison, AL, 35758",35758,34.68526,-86.73437
826,19,Taco Bell (7940 Highway 72 West),4.2,68,"Burritos, Fast Food, Mexican","Burritos, Fast Food, Mexican","7940 Highway 72 West, Madison, AL, 35758",35758,34.7533173,-86.7473334
827,49,Krystal (1412 US Highway 72 East),,,"Fast Food, American, Burgers","Fast Food, American, Burgers","1412 Highway 72 East, Athens, AL, 35611",35611,34.78329,-86.9417
828,1,Catfish Kitchen  (3040 North Memorial Parkway),,,"Seafood, Fast Food, Southern, American, Fish and Chips, American, Seafood","Seafood, Fast Food, Southern, American, Fish and Chips, American, Seafood","3040 North Memorial Parkway, Huntsville, AL, 35810",35810,34.76424,-86.5877
829,8,Baskin-Robbins (1024 6th Ave Se),,,"Desserts, Ice Cream + Frozen Yogurt, Comfort Food","Desserts, Ice Cream + Frozen Yogurt, Comfort Food","1024 6th Ave SE, Decatur, AL, 35601",35601,34.59142,-86.97994
830,3,Subway (1303 Hwy 31 S),,,"Fast Food, Sandwich, American","Fast Food, Sandwich, American","1303 Hwy 31 S, Hartselle, AL, 35640",35640,34.4322842,-86.9368869
831,5,Papa Murphy's  (1406 Beltline Road SouthWest Suite B),,,"Pizza, Flour based food, Kids Friendly","Pizza, Flour based food, Kids Friendly","1406 Beltline Road SouthWest Suite B, Decatur, AL, 35601",35601,34.5639733,-87.0087335
832,39,Krispy Krunchy Chicken (2614 Old Moulton Road S),,,"Comfort Food, Fried Chicken, Traditional American","Comfort Food, Fried Chicken, Traditional American","2614 Old Moulton Road S, Decatur, AL, 35603",35603,34.585175,-87.041288
833,13,Chuck E. Cheese (1801 Beltline Road Sw),,,Pizza,Pizza,"1801 Beltline Rd. Suite G, Decatur, AL, 35601",35601,34.572255,-87.017218
834,5,Rock N Roll Sushi (Beltline Rd),,,"Sushi, Asian, Japanese","Sushi, Asian, Japanese","1115 Beltline Rd South Ste. 100, Decatur, AL, 35603",35603,34.5616205,-86.974076
835,11,Osaka Hartselle,,,"Japanese, Asian, Sushi","Japanese, Asian, Sushi","1091 U.S. 31, Hartselle, AL, 35640",35640,34.45208,-86.94698
836,25,Moe's Southwest Grill (1241 Point Mallard Parkway),,,"Mexican, Fast Food","Mexican, Fast Food","1241 Point Mallard Parkway, Decatur, AL, 35601",35601,34.5603491,-86.9702626
837,8,Taco Bell (1409 Hwy 31 NW),,,"Burritos, Fast Food, Mexican","Burritos, Fast Food, Mexican","1409 Hwy 31 NW, Hartselle, AL, 35640",35640,34.45581,-86.94727
838,25,The Ice Cream Shop,,,"Ice Cream + Frozen Yogurt, Desserts, Snacks","Ice Cream + Frozen Yogurt, Desserts, Snacks","600 HWY 31 NW, Hartselle, AL, 35640",35640,34.44682,-86.94357
839,38,The Ice Cream Shop,,,"Ice Cream &amp; Frozen Yogurt, Comfort Food, Candy","Ice Cream &amp; Frozen Yogurt, Comfort Food, Candy","380 Buster Rd, Falkville, AL, 35622",35622,34.36888,-86.89327
840,22,"Papa Johns (587 Highway 31 Northwest, Suite D)",,,"Desserts, PIzza, Wings, Salads, Sandwich, Breakfast and Brunch","Desserts, PIzza, Wings, Salads, Sandwich, Breakfast and Brunch","587 Hwy 31 Northwest, Hartselle, AL, 35640",35640,34.44558,-86.9444
841,19,Pizza Hut (2941 Point Mallard Pkwy SE Suite I),,,"Fast Food, Italian, pizza, wings","Fast Food, Italian, pizza, wings","2941 Point Mallard Pkwy SE, Decatur, AL, 35603",35603,34.53872,-86.91959
842,9,A Taste of China,,,"Chinese, Asian, Asian Fusion","Chinese, Asian, Asian Fusion","2941 Point Mallard Parkway Southeast, Decatur, AL, 35603",35603,34.5401,-86.91828
843,8,New Sogo Chinese Restaurant,,,"Chinese, Asian, Asian Fusion","Chinese, Asian, Asian Fusion","1091 Highway 31 NW, Hartselle, AL, 35640",35640,34.45208,-86.94697
844,6,"Captain D's (1236 Beltline Road, S.W.)",,,"Seafood, Fast Food, Fish and Chips, American, Family Meals","Seafood, Fast Food, Fish and Chips, American, Family Meals","1236 Beltline Road, S.W., Decatur, AL, 35601",35601,34.5630716,-87.0078648
845,21,Subway (2800 Spring Ave Sw),,,"Fast Food, Sandwich, American","Fast Food, Sandwich, American","2800 Spring Ave Sw, Decatur, AL, 35603",35603,34.55657,-86.99665
846,4,Canton House,4.4,10,"Seafood, Noodles, Soup","Seafood, Noodles, Soup","609 14th St SE, Decatur, AL, 35601",35601,34.57716,-86.9805
847,1,Fulin's Asian Cuisine,4.4,17,"Asian, Japanese, Noodles","Asian, Japanese, Noodles","2934 Point Mallard Pkwy SE, Decatur, AL, 35603",35603,34.54144,-86.92074
848,38,L' Patron Mexican Grill and Cantina,,,"Mexican, Latin American, New Mexican","Mexican, Latin American, New Mexican","1614 Beltline Road Southwest, 1614, Decatur, AL, 35601",35601,34.5666,-87.00939
849,37,El Portal Mexican Restaurant,,,"Mexican, Latin American, New Mexican","Mexican, Latin American, New Mexican","1901 US-31, Hartselle, AL, 35640",35640,34.42468,-86.92935
850,36,El Portal Mexican Restaurant,,,"Mexican, Latin American, New Mexican","Mexican, Latin American, New Mexican","1315 U.S. 31, Hartselle, AL, 35640",35640,34.45587,-86.948
851,35,Chick-fil-A (2502 Highway 31 S),5,22,"American, Fried Chicken, Southern, Sandwich, Fast Food","American, Fried Chicken, Southern, Sandwich, Fast Food","2502 Hwy 31 S, Decatur, AL, 35603-1504",35603-1504,34.56112,-86.97278
852,34,Warehouse Coffee,,,"Breakfast and Brunch, American, Sandwiches","Breakfast and Brunch, American, Sandwiches","315 Main Street West, Hartselle, AL, 35640",35640,34.44323,-86.93678
853,33,Pizza Ed,,,"Pizza, American, Italian","Pizza, American, Italian","305 Main Street West, Hartselle, AL, 35640",35640,34.44339,-86.93627
854,32,Daylight Donuts,,,"Burgers, American, Sandwiches","Burgers, American, Sandwiches","240 Highway 31 SW # 41, Hartselle, AL, 35640",35640,34.44078,-86.9407
855,30,DQ Grill &amp; Chill,,,"Sandwiches, American, Healthy","Sandwiches, American, Healthy","1906 U.S. 31, Hartselle, AL, 35640",35640,34.42508,-86.92825
856,31,Cahoots,,,"BBQ, American, Burgers","BBQ, American, Burgers","117 Main Street West, Hartselle, AL, 35640",35640,34.44401,-86.93423
857,29,El Portal,,,"Mexican, Latin American, New Mexican","Mexican, Latin American, New Mexican","1315 hwy 31 nw, Hartselle, AL, 35640",35640,34.45586,-86.948
858,28,Southern Hickory Barbecue,,,"BBQ, American, Burgers","BBQ, American, Burgers","700 Nance Ford Road Southwest, Hartselle, AL, 35640",35640,34.43107,-86.94209
859,27,Las Vias Mexican Grill,,,"Mexican, Latin American, New Mexican","Mexican, Latin American, New Mexican","101 Railroad St SW, Hartselle, AL, 35640",35640,34.44376,-86.93369
860,26,Dari-Delite,,,"Burgers, American, Sandwiches","Burgers, American, Sandwiches","603 U.S. 31, Hartselle, AL, 35640",35640,34.43917,-86.94137
861,25,Don Alejo Mexican Restaurant,,,"Mexican, Latin American, New Mexican","Mexican, Latin American, New Mexican","800 HWY 31 SW suite d, Hartselle, AL, 35640",35640,34.43794,-86.93851
862,23,Pasqually's Pizza &amp; Wings P701 (1801 Beltline Rd. Suite G),,,"Pizza, Italian, Wings","Pizza, Italian, Wings","1801 Beltline Rd., Decatur, AL, 35601",35601,34.5720728,-87.017591
863,24,Freight House Restaurant,,,"Burgers, American, Sandwiches","Burgers, American, Sandwiches","200 Railroad St SW, Hartselle, AL, 35640",35640,34.44271,-86.93282
864,22,Las Vias Hartselle,,,"Mexican, Latin American, New Mexican","Mexican, Latin American, New Mexican","711 Nance Ford Road Southwest, Hartselle, AL, 35640",35640,34.43206,-86.94361
865,21,Dairy Queen Grill &amp; Chill (3219 Pt Mallard Pkwy),,,"Ice Cream + Frozen Yogurt, Burgers, Chicken, American","Ice Cream + Frozen Yogurt, Burgers, Chicken, American","3219 Pt Mallard Pkwy, Decatur, AL, 35603",35603,34.53727,-86.91257
866,20,Mr Henry's Restaurant,,,"Burgers, American, Sandwiches","Burgers, American, Sandwiches","701 Nance Ford Road Southwest, Hartselle, AL, 35640",35640,34.43193,-86.94243
867,19,Dockside Charlie's (2148 Beltline Road SW),,,"American, Seafood","American, Seafood","2148 Beltline Rd Sw, Decatur, AL, 35601",35601,34.58272,-87.02184
868,18,Papa Johns (1529 6Th Ave Se),3.8,13,"Pizza, Wings, Sandwiches, Desserts, American, Traditional American, Fast Food","Pizza, Wings, Sandwiches, Desserts, American, Traditional American, Fast Food","1529 6Th Ave Se, Decatur, AL, 35601",35601,34.5831309,-86.98068
869,17,Panera (1241 Point Mallard Pkwy/AL-67 Suite 414),4.5,30,"Breakfast and Brunch, salad, Sandwich, Healthy, American, Chicken","Breakfast and Brunch, salad, Sandwich, Healthy, American, Chicken","1241 Point Mallard Pkwy Se, Decatur, AL, 35603",35603,34.56158,-86.97177
870,16,Arby's (709 Hwy 31),,,"American, Sandwich, Comfort Food","American, Sandwich, Comfort Food","709 Hwy 31, Hartselle, AL, 35640",35640,34.44864,-86.94549
871,15,Wendy's (3240 Point Mallard Pkwy),,,"Burgers, American, Fast Food","Burgers, American, Fast Food","3240 Point Mallard Pkwy, Decatur, AL, 35603",35603,34.53799,-86.91088
872,14,"KFC (1301 Highway 31, North)",,,"American, Fast Food, wings","American, Fast Food, wings","1301 Hwy 31 North, Hartselle, AL, 35640",35640,34.454804,-86.94705204
873,12,Red Lobster (2027 Beltline Road SW),,,"Seafood, American, Family Meals","Seafood, American, Family Meals","2027 Beltline Road SW, Decatur, AL, 35601",35601,34.577778,-87.0198177
874,11,Eatin in the Attic,,,"Comfort Food, American, Burgers","Comfort Food, American, Burgers","117 Main Street West, Hartselle, AL, 35640",35640,34.44401,-86.93422
875,10,Captain D's (695 Highway 31 NW),,,"Seafood, Fast Food, Fish and Chips, American","Seafood, Fast Food, Fish and Chips, American","695 Highway 31 NW, Hartselle, AL, 35640",35640,34.44824,-86.94494
876,9,McDonald's (201 Hwy 31 S),,,"American, burger, Fast Food","American, burger, Fast Food","201 Hwy 31 S, Hartselle, AL, 35640",35640,34.44094,-86.94222
877,7,Huddle House (1802 East Main Street),,,"American, Breakfast &amp; Brunch, Comfort Food","American, Breakfast &amp; Brunch, Comfort Food","1802 Main St E, HARTSELLE, AL, 35640",35640,34.44823,-86.90306
